,path,image,label
2269,Data/NORMAL/NORMAL (1126).png,1126,NORMAL
2270,Data/NORMAL/NORMAL (1127).png,1127,NORMAL
2271,Data/NORMAL/NORMAL (1128).png,1128,NORMAL
2272,Data/NORMAL/NORMAL (1129).png,1129,NORMAL
2273,Data/NORMAL/NORMAL (1130).png,1130,NORMAL
2274,Data/NORMAL/NORMAL (1131).png,1131,NORMAL
2275,Data/NORMAL/NORMAL (1132).png,1132,NORMAL
2276,Data/NORMAL/NORMAL (1133).png,1133,NORMAL
2277,Data/NORMAL/NORMAL (1134).png,1134,NORMAL
2278,Data/NORMAL/NORMAL (1135).png,1135,NORMAL
2279,Data/NORMAL/NORMAL (1136).png,1136,NORMAL
2280,Data/NORMAL/NORMAL (1137).png,1137,NORMAL
2281,Data/NORMAL/NORMAL (1138).png,1138,NORMAL
2282,Data/NORMAL/NORMAL (1139).png,1139,NORMAL
2283,Data/NORMAL/NORMAL (1140).png,1140,NORMAL
2284,Data/NORMAL/NORMAL (1141).png,1141,NORMAL
2285,Data/NORMAL/NORMAL (1142).png,1142,NORMAL
2286,Data/NORMAL/NORMAL (1143).png,1143,NORMAL
2287,Data/NORMAL/NORMAL (1144).png,1144,NORMAL
2288,Data/NORMAL/NORMAL (1145).png,1145,NORMAL
2289,Data/NORMAL/NORMAL (1146).png,1146,NORMAL
2290,Data/NORMAL/NORMAL (1147).png,1147,NORMAL
2291,Data/NORMAL/NORMAL (1148).png,1148,NORMAL
2292,Data/NORMAL/NORMAL (1149).png,1149,NORMAL
2293,Data/NORMAL/NORMAL (1150).png,1150,NORMAL
2294,Data/NORMAL/NORMAL (1151).png,1151,NORMAL
2295,Data/NORMAL/NORMAL (1152).png,1152,NORMAL
2296,Data/NORMAL/NORMAL (1153).png,1153,NORMAL
2297,Data/NORMAL/NORMAL (1154).png,1154,NORMAL
2298,Data/NORMAL/NORMAL (1155).png,1155,NORMAL
2299,Data/NORMAL/NORMAL (1156).png,1156,NORMAL
2300,Data/NORMAL/NORMAL (1157).png,1157,NORMAL
2301,Data/NORMAL/NORMAL (1158).png,1158,NORMAL
2302,Data/NORMAL/NORMAL (1159).png,1159,NORMAL
2303,Data/NORMAL/NORMAL (1160).png,1160,NORMAL
2304,Data/NORMAL/NORMAL (1161).png,1161,NORMAL
2305,Data/NORMAL/NORMAL (1162).png,1162,NORMAL
2306,Data/NORMAL/NORMAL (1163).png,1163,NORMAL
2307,Data/NORMAL/NORMAL (1164).png,1164,NORMAL
2308,Data/NORMAL/NORMAL (1165).png,1165,NORMAL
2309,Data/NORMAL/NORMAL (1166).png,1166,NORMAL
2310,Data/NORMAL/NORMAL (1167).png,1167,NORMAL
2311,Data/NORMAL/NORMAL (1168).png,1168,NORMAL
2312,Data/NORMAL/NORMAL (1169).png,1169,NORMAL
2313,Data/NORMAL/NORMAL (1170).png,1170,NORMAL
2314,Data/NORMAL/NORMAL (1171).png,1171,NORMAL
2315,Data/NORMAL/NORMAL (1172).png,1172,NORMAL
2316,Data/NORMAL/NORMAL (1173).png,1173,NORMAL
2317,Data/NORMAL/NORMAL (1174).png,1174,NORMAL
2318,Data/NORMAL/NORMAL (1175).png,1175,NORMAL
2319,Data/NORMAL/NORMAL (1176).png,1176,NORMAL
2320,Data/NORMAL/NORMAL (1177).png,1177,NORMAL
2321,Data/NORMAL/NORMAL (1178).png,1178,NORMAL
2322,Data/NORMAL/NORMAL (1179).png,1179,NORMAL
2323,Data/NORMAL/NORMAL (1180).png,1180,NORMAL
2324,Data/NORMAL/NORMAL (1181).png,1181,NORMAL
2325,Data/NORMAL/NORMAL (1182).png,1182,NORMAL
2326,Data/NORMAL/NORMAL (1183).png,1183,NORMAL
2327,Data/NORMAL/NORMAL (1184).png,1184,NORMAL
2328,Data/NORMAL/NORMAL (1185).png,1185,NORMAL
2329,Data/NORMAL/NORMAL (1186).png,1186,NORMAL
2330,Data/NORMAL/NORMAL (1187).png,1187,NORMAL
2331,Data/NORMAL/NORMAL (1188).png,1188,NORMAL
2332,Data/NORMAL/NORMAL (1189).png,1189,NORMAL
2333,Data/NORMAL/NORMAL (1190).png,1190,NORMAL
2334,Data/NORMAL/NORMAL (1191).png,1191,NORMAL
2335,Data/NORMAL/NORMAL (1192).png,1192,NORMAL
2336,Data/NORMAL/NORMAL (1193).png,1193,NORMAL
2337,Data/NORMAL/NORMAL (1194).png,1194,NORMAL
2338,Data/NORMAL/NORMAL (1195).png,1195,NORMAL
2339,Data/NORMAL/NORMAL (1196).png,1196,NORMAL
2340,Data/NORMAL/NORMAL (1197).png,1197,NORMAL
2341,Data/NORMAL/NORMAL (1198).png,1198,NORMAL
2342,Data/NORMAL/NORMAL (1199).png,1199,NORMAL
2343,Data/NORMAL/NORMAL (1200).png,1200,NORMAL
2344,Data/NORMAL/NORMAL (1201).png,1201,NORMAL
2345,Data/NORMAL/NORMAL (1202).png,1202,NORMAL
2346,Data/NORMAL/NORMAL (1203).png,1203,NORMAL
2347,Data/NORMAL/NORMAL (1204).png,1204,NORMAL
2348,Data/NORMAL/NORMAL (1205).png,1205,NORMAL
2349,Data/NORMAL/NORMAL (1206).png,1206,NORMAL
2350,Data/NORMAL/NORMAL (1207).png,1207,NORMAL
2351,Data/NORMAL/NORMAL (1208).png,1208,NORMAL
2352,Data/NORMAL/NORMAL (1209).png,1209,NORMAL
2353,Data/NORMAL/NORMAL (1210).png,1210,NORMAL
2354,Data/NORMAL/NORMAL (1211).png,1211,NORMAL
2355,Data/NORMAL/NORMAL (1212).png,1212,NORMAL
2356,Data/NORMAL/NORMAL (1213).png,1213,NORMAL
2357,Data/NORMAL/NORMAL (1214).png,1214,NORMAL
2358,Data/NORMAL/NORMAL (1215).png,1215,NORMAL
2359,Data/NORMAL/NORMAL (1216).png,1216,NORMAL
2360,Data/NORMAL/NORMAL (1217).png,1217,NORMAL
2361,Data/NORMAL/NORMAL (1218).png,1218,NORMAL
2362,Data/NORMAL/NORMAL (1219).png,1219,NORMAL
2363,Data/NORMAL/NORMAL (1220).png,1220,NORMAL
2364,Data/NORMAL/NORMAL (1221).png,1221,NORMAL
2365,Data/NORMAL/NORMAL (1222).png,1222,NORMAL
2366,Data/NORMAL/NORMAL (1223).png,1223,NORMAL
2367,Data/NORMAL/NORMAL (1224).png,1224,NORMAL
2368,Data/NORMAL/NORMAL (1225).png,1225,NORMAL
2369,Data/NORMAL/NORMAL (1226).png,1226,NORMAL
2370,Data/NORMAL/NORMAL (1227).png,1227,NORMAL
2371,Data/NORMAL/NORMAL (1228).png,1228,NORMAL
2372,Data/NORMAL/NORMAL (1229).png,1229,NORMAL
2373,Data/NORMAL/NORMAL (1230).png,1230,NORMAL
2374,Data/NORMAL/NORMAL (1231).png,1231,NORMAL
2375,Data/NORMAL/NORMAL (1232).png,1232,NORMAL
2376,Data/NORMAL/NORMAL (1233).png,1233,NORMAL
2377,Data/NORMAL/NORMAL (1234).png,1234,NORMAL
2378,Data/NORMAL/NORMAL (1235).png,1235,NORMAL
2379,Data/NORMAL/NORMAL (1236).png,1236,NORMAL
2380,Data/NORMAL/NORMAL (1237).png,1237,NORMAL
2381,Data/NORMAL/NORMAL (1238).png,1238,NORMAL
2382,Data/NORMAL/NORMAL (1239).png,1239,NORMAL
2383,Data/NORMAL/NORMAL (1240).png,1240,NORMAL
2384,Data/NORMAL/NORMAL (1241).png,1241,NORMAL
2385,Data/NORMAL/NORMAL (1242).png,1242,NORMAL
2386,Data/NORMAL/NORMAL (1243).png,1243,NORMAL
2387,Data/NORMAL/NORMAL (1244).png,1244,NORMAL
2388,Data/NORMAL/NORMAL (1245).png,1245,NORMAL
2389,Data/NORMAL/NORMAL (1246).png,1246,NORMAL
2390,Data/NORMAL/NORMAL (1247).png,1247,NORMAL
2391,Data/NORMAL/NORMAL (1248).png,1248,NORMAL
2392,Data/NORMAL/NORMAL (1249).png,1249,NORMAL
2393,Data/NORMAL/NORMAL (1250).png,1250,NORMAL
2394,Data/NORMAL/NORMAL (1251).png,1251,NORMAL
2395,Data/NORMAL/NORMAL (1252).png,1252,NORMAL
2396,Data/NORMAL/NORMAL (1253).png,1253,NORMAL
2397,Data/NORMAL/NORMAL (1254).png,1254,NORMAL
2398,Data/NORMAL/NORMAL (1255).png,1255,NORMAL
2399,Data/NORMAL/NORMAL (1256).png,1256,NORMAL
2400,Data/NORMAL/NORMAL (1257).png,1257,NORMAL
2401,Data/NORMAL/NORMAL (1258).png,1258,NORMAL
2402,Data/NORMAL/NORMAL (1259).png,1259,NORMAL
2403,Data/NORMAL/NORMAL (1260).png,1260,NORMAL
2404,Data/NORMAL/NORMAL (1261).png,1261,NORMAL
2405,Data/NORMAL/NORMAL (1262).png,1262,NORMAL
2406,Data/NORMAL/NORMAL (1263).png,1263,NORMAL
2407,Data/NORMAL/NORMAL (1264).png,1264,NORMAL
2408,Data/NORMAL/NORMAL (1265).png,1265,NORMAL
2409,Data/NORMAL/NORMAL (1266).png,1266,NORMAL
2410,Data/NORMAL/NORMAL (1267).png,1267,NORMAL
2411,Data/NORMAL/NORMAL (1268).png,1268,NORMAL
2412,Data/NORMAL/NORMAL (1269).png,1269,NORMAL
2413,Data/NORMAL/NORMAL (1270).png,1270,NORMAL
2414,Data/NORMAL/NORMAL (1271).png,1271,NORMAL
2415,Data/NORMAL/NORMAL (1272).png,1272,NORMAL
2416,Data/NORMAL/NORMAL (1273).png,1273,NORMAL
2417,Data/NORMAL/NORMAL (1274).png,1274,NORMAL
2418,Data/NORMAL/NORMAL (1275).png,1275,NORMAL
2419,Data/NORMAL/NORMAL (1276).png,1276,NORMAL
2420,Data/NORMAL/NORMAL (1277).png,1277,NORMAL
2421,Data/NORMAL/NORMAL (1278).png,1278,NORMAL
2422,Data/NORMAL/NORMAL (1279).png,1279,NORMAL
2423,Data/NORMAL/NORMAL (1280).png,1280,NORMAL
2424,Data/NORMAL/NORMAL (1281).png,1281,NORMAL
2425,Data/NORMAL/NORMAL (1282).png,1282,NORMAL
2426,Data/NORMAL/NORMAL (1283).png,1283,NORMAL
2427,Data/NORMAL/NORMAL (1284).png,1284,NORMAL
2428,Data/NORMAL/NORMAL (1285).png,1285,NORMAL
2429,Data/NORMAL/NORMAL (1286).png,1286,NORMAL
2430,Data/NORMAL/NORMAL (1287).png,1287,NORMAL
2431,Data/NORMAL/NORMAL (1288).png,1288,NORMAL
2432,Data/NORMAL/NORMAL (1289).png,1289,NORMAL
2433,Data/NORMAL/NORMAL (1290).png,1290,NORMAL
2434,Data/NORMAL/NORMAL (1291).png,1291,NORMAL
2435,Data/NORMAL/NORMAL (1292).png,1292,NORMAL
2436,Data/NORMAL/NORMAL (1293).png,1293,NORMAL
2437,Data/NORMAL/NORMAL (1294).png,1294,NORMAL
2438,Data/NORMAL/NORMAL (1295).png,1295,NORMAL
2439,Data/NORMAL/NORMAL (1296).png,1296,NORMAL
2440,Data/NORMAL/NORMAL (1297).png,1297,NORMAL
2441,Data/NORMAL/NORMAL (1298).png,1298,NORMAL
2442,Data/NORMAL/NORMAL (1299).png,1299,NORMAL
2443,Data/NORMAL/NORMAL (1300).png,1300,NORMAL
2444,Data/NORMAL/NORMAL (1301).png,1301,NORMAL
2445,Data/NORMAL/NORMAL (1302).png,1302,NORMAL
2446,Data/NORMAL/NORMAL (1303).png,1303,NORMAL
2447,Data/NORMAL/NORMAL (1304).png,1304,NORMAL
2448,Data/NORMAL/NORMAL (1305).png,1305,NORMAL
2449,Data/NORMAL/NORMAL (1306).png,1306,NORMAL
2450,Data/NORMAL/NORMAL (1307).png,1307,NORMAL
2451,Data/NORMAL/NORMAL (1308).png,1308,NORMAL
2452,Data/NORMAL/NORMAL (1309).png,1309,NORMAL
2453,Data/NORMAL/NORMAL (1310).png,1310,NORMAL
2454,Data/NORMAL/NORMAL (1311).png,1311,NORMAL
2455,Data/NORMAL/NORMAL (1312).png,1312,NORMAL
2456,Data/NORMAL/NORMAL (1313).png,1313,NORMAL
2457,Data/NORMAL/NORMAL (1314).png,1314,NORMAL
2458,Data/NORMAL/NORMAL (1315).png,1315,NORMAL
2459,Data/NORMAL/NORMAL (1316).png,1316,NORMAL
2460,Data/NORMAL/NORMAL (1317).png,1317,NORMAL
2461,Data/NORMAL/NORMAL (1318).png,1318,NORMAL
2462,Data/NORMAL/NORMAL (1319).png,1319,NORMAL
2463,Data/NORMAL/NORMAL (1320).png,1320,NORMAL
2464,Data/NORMAL/NORMAL (1321).png,1321,NORMAL
2465,Data/NORMAL/NORMAL (1322).png,1322,NORMAL
2466,Data/NORMAL/NORMAL (1323).png,1323,NORMAL
2467,Data/NORMAL/NORMAL (1324).png,1324,NORMAL
2468,Data/NORMAL/NORMAL (1325).png,1325,NORMAL
2469,Data/NORMAL/NORMAL (1326).png,1326,NORMAL
2470,Data/NORMAL/NORMAL (1327).png,1327,NORMAL
2471,Data/NORMAL/NORMAL (1328).png,1328,NORMAL
2472,Data/NORMAL/NORMAL (1329).png,1329,NORMAL
2473,Data/NORMAL/NORMAL (1330).png,1330,NORMAL
2474,Data/NORMAL/NORMAL (1331).png,1331,NORMAL
2475,Data/NORMAL/NORMAL (1332).png,1332,NORMAL
2476,Data/NORMAL/NORMAL (1333).png,1333,NORMAL
2477,Data/NORMAL/NORMAL (1334).png,1334,NORMAL
2478,Data/NORMAL/NORMAL (1335).png,1335,NORMAL
2479,Data/NORMAL/NORMAL (1336).png,1336,NORMAL
2480,Data/NORMAL/NORMAL (1337).png,1337,NORMAL
2481,Data/NORMAL/NORMAL (1338).png,1338,NORMAL
2482,Data/NORMAL/NORMAL (1339).png,1339,NORMAL
2483,Data/NORMAL/NORMAL (1340).png,1340,NORMAL
2484,Data/NORMAL/NORMAL (1341).png,1341,NORMAL
2485,Data/Viral Pneumonia/Viral Pneumonia (1).png,1,Viral Pneumonia
2486,Data/Viral Pneumonia/Viral Pneumonia (2).png,2,Viral Pneumonia
2487,Data/Viral Pneumonia/Viral Pneumonia (3).png,3,Viral Pneumonia
2488,Data/Viral Pneumonia/Viral Pneumonia (4).png,4,Viral Pneumonia
2489,Data/Viral Pneumonia/Viral Pneumonia (5).png,5,Viral Pneumonia
2490,Data/Viral Pneumonia/Viral Pneumonia (6).png,6,Viral Pneumonia
2491,Data/Viral Pneumonia/Viral Pneumonia (7).png,7,Viral Pneumonia
2492,Data/Viral Pneumonia/Viral Pneumonia (8).png,8,Viral Pneumonia
2493,Data/Viral Pneumonia/Viral Pneumonia (9).png,9,Viral Pneumonia
2494,Data/Viral Pneumonia/Viral Pneumonia (10).png,10,Viral Pneumonia
2495,Data/Viral Pneumonia/Viral Pneumonia (11).png,11,Viral Pneumonia
2496,Data/Viral Pneumonia/Viral Pneumonia (12).png,12,Viral Pneumonia
2497,Data/Viral Pneumonia/Viral Pneumonia (13).png,13,Viral Pneumonia
2498,Data/Viral Pneumonia/Viral Pneumonia (14).png,14,Viral Pneumonia
2499,Data/Viral Pneumonia/Viral Pneumonia (15).png,15,Viral Pneumonia
2500,Data/Viral Pneumonia/Viral Pneumonia (16).png,16,Viral Pneumonia
2501,Data/Viral Pneumonia/Viral Pneumonia (17).png,17,Viral Pneumonia
2502,Data/Viral Pneumonia/Viral Pneumonia (18).png,18,Viral Pneumonia
2503,Data/Viral Pneumonia/Viral Pneumonia (19).png,19,Viral Pneumonia
2504,Data/Viral Pneumonia/Viral Pneumonia (20).png,20,Viral Pneumonia
2505,Data/Viral Pneumonia/Viral Pneumonia (21).png,21,Viral Pneumonia
2506,Data/Viral Pneumonia/Viral Pneumonia (22).png,22,Viral Pneumonia
2507,Data/Viral Pneumonia/Viral Pneumonia (23).png,23,Viral Pneumonia
2508,Data/Viral Pneumonia/Viral Pneumonia (24).png,24,Viral Pneumonia
2509,Data/Viral Pneumonia/Viral Pneumonia (25).png,25,Viral Pneumonia
2510,Data/Viral Pneumonia/Viral Pneumonia (26).png,26,Viral Pneumonia
2511,Data/Viral Pneumonia/Viral Pneumonia (27).png,27,Viral Pneumonia
2512,Data/Viral Pneumonia/Viral Pneumonia (28).png,28,Viral Pneumonia
2513,Data/Viral Pneumonia/Viral Pneumonia (29).png,29,Viral Pneumonia
2514,Data/Viral Pneumonia/Viral Pneumonia (30).png,30,Viral Pneumonia
2515,Data/Viral Pneumonia/Viral Pneumonia (31).png,31,Viral Pneumonia
2516,Data/Viral Pneumonia/Viral Pneumonia (32).png,32,Viral Pneumonia
2517,Data/Viral Pneumonia/Viral Pneumonia (33).png,33,Viral Pneumonia
2518,Data/Viral Pneumonia/Viral Pneumonia (34).png,34,Viral Pneumonia
2519,Data/Viral Pneumonia/Viral Pneumonia (35).png,35,Viral Pneumonia
2520,Data/Viral Pneumonia/Viral Pneumonia (36).png,36,Viral Pneumonia
2521,Data/Viral Pneumonia/Viral Pneumonia (37).png,37,Viral Pneumonia
2522,Data/Viral Pneumonia/Viral Pneumonia (38).png,38,Viral Pneumonia
2523,Data/Viral Pneumonia/Viral Pneumonia (39).png,39,Viral Pneumonia
2524,Data/Viral Pneumonia/Viral Pneumonia (40).png,40,Viral Pneumonia
2525,Data/Viral Pneumonia/Viral Pneumonia (41).png,41,Viral Pneumonia
2526,Data/Viral Pneumonia/Viral Pneumonia (42).png,42,Viral Pneumonia
2527,Data/Viral Pneumonia/Viral Pneumonia (43).png,43,Viral Pneumonia
2528,Data/Viral Pneumonia/Viral Pneumonia (44).png,44,Viral Pneumonia
2529,Data/Viral Pneumonia/Viral Pneumonia (45).png,45,Viral Pneumonia
2530,Data/Viral Pneumonia/Viral Pneumonia (46).png,46,Viral Pneumonia
2531,Data/Viral Pneumonia/Viral Pneumonia (47).png,47,Viral Pneumonia
2532,Data/Viral Pneumonia/Viral Pneumonia (48).png,48,Viral Pneumonia
2533,Data/Viral Pneumonia/Viral Pneumonia (49).png,49,Viral Pneumonia
2534,Data/Viral Pneumonia/Viral Pneumonia (50).png,50,Viral Pneumonia
2535,Data/Viral Pneumonia/Viral Pneumonia (51).png,51,Viral Pneumonia
2536,Data/Viral Pneumonia/Viral Pneumonia (52).png,52,Viral Pneumonia
2537,Data/Viral Pneumonia/Viral Pneumonia (53).png,53,Viral Pneumonia
2538,Data/Viral Pneumonia/Viral Pneumonia (54).png,54,Viral Pneumonia
2539,Data/Viral Pneumonia/Viral Pneumonia (55).png,55,Viral Pneumonia
2540,Data/Viral Pneumonia/Viral Pneumonia (56).png,56,Viral Pneumonia
2541,Data/Viral Pneumonia/Viral Pneumonia (57).png,57,Viral Pneumonia
2542,Data/Viral Pneumonia/Viral Pneumonia (58).png,58,Viral Pneumonia
2543,Data/Viral Pneumonia/Viral Pneumonia (59).png,59,Viral Pneumonia
2544,Data/Viral Pneumonia/Viral Pneumonia (60).png,60,Viral Pneumonia
2545,Data/Viral Pneumonia/Viral Pneumonia (61).png,61,Viral Pneumonia
2546,Data/Viral Pneumonia/Viral Pneumonia (62).png,62,Viral Pneumonia
2547,Data/Viral Pneumonia/Viral Pneumonia (63).png,63,Viral Pneumonia
2548,Data/Viral Pneumonia/Viral Pneumonia (64).png,64,Viral Pneumonia
2549,Data/Viral Pneumonia/Viral Pneumonia (65).png,65,Viral Pneumonia
2550,Data/Viral Pneumonia/Viral Pneumonia (66).png,66,Viral Pneumonia
2551,Data/Viral Pneumonia/Viral Pneumonia (67).png,67,Viral Pneumonia
2552,Data/Viral Pneumonia/Viral Pneumonia (68).png,68,Viral Pneumonia
2553,Data/Viral Pneumonia/Viral Pneumonia (69).png,69,Viral Pneumonia
2554,Data/Viral Pneumonia/Viral Pneumonia (70).png,70,Viral Pneumonia
2555,Data/Viral Pneumonia/Viral Pneumonia (71).png,71,Viral Pneumonia
2556,Data/Viral Pneumonia/Viral Pneumonia (72).png,72,Viral Pneumonia
2557,Data/Viral Pneumonia/Viral Pneumonia (73).png,73,Viral Pneumonia
2558,Data/Viral Pneumonia/Viral Pneumonia (74).png,74,Viral Pneumonia
2559,Data/Viral Pneumonia/Viral Pneumonia (75).png,75,Viral Pneumonia
2560,Data/Viral Pneumonia/Viral Pneumonia (76).png,76,Viral Pneumonia
2561,Data/Viral Pneumonia/Viral Pneumonia (77).png,77,Viral Pneumonia
2562,Data/Viral Pneumonia/Viral Pneumonia (78).png,78,Viral Pneumonia
2563,Data/Viral Pneumonia/Viral Pneumonia (79).png,79,Viral Pneumonia
2564,Data/Viral Pneumonia/Viral Pneumonia (80).png,80,Viral Pneumonia
2565,Data/Viral Pneumonia/Viral Pneumonia (81).png,81,Viral Pneumonia
2566,Data/Viral Pneumonia/Viral Pneumonia (82).png,82,Viral Pneumonia
2567,Data/Viral Pneumonia/Viral Pneumonia (83).png,83,Viral Pneumonia
2568,Data/Viral Pneumonia/Viral Pneumonia (84).png,84,Viral Pneumonia
2569,Data/Viral Pneumonia/Viral Pneumonia (85).png,85,Viral Pneumonia
2570,Data/Viral Pneumonia/Viral Pneumonia (86).png,86,Viral Pneumonia
2571,Data/Viral Pneumonia/Viral Pneumonia (87).png,87,Viral Pneumonia
2572,Data/Viral Pneumonia/Viral Pneumonia (88).png,88,Viral Pneumonia
2573,Data/Viral Pneumonia/Viral Pneumonia (89).png,89,Viral Pneumonia
2574,Data/Viral Pneumonia/Viral Pneumonia (90).png,90,Viral Pneumonia
2575,Data/Viral Pneumonia/Viral Pneumonia (91).png,91,Viral Pneumonia
2576,Data/Viral Pneumonia/Viral Pneumonia (92).png,92,Viral Pneumonia
2577,Data/Viral Pneumonia/Viral Pneumonia (93).png,93,Viral Pneumonia
2578,Data/Viral Pneumonia/Viral Pneumonia (94).png,94,Viral Pneumonia
2579,Data/Viral Pneumonia/Viral Pneumonia (95).png,95,Viral Pneumonia
2580,Data/Viral Pneumonia/Viral Pneumonia (96).png,96,Viral Pneumonia
2581,Data/Viral Pneumonia/Viral Pneumonia (97).png,97,Viral Pneumonia
2582,Data/Viral Pneumonia/Viral Pneumonia (98).png,98,Viral Pneumonia
2583,Data/Viral Pneumonia/Viral Pneumonia (99).png,99,Viral Pneumonia
2584,Data/Viral Pneumonia/Viral Pneumonia (100).png,100,Viral Pneumonia
2585,Data/Viral Pneumonia/Viral Pneumonia (101).png,101,Viral Pneumonia
2586,Data/Viral Pneumonia/Viral Pneumonia (102).png,102,Viral Pneumonia
2587,Data/Viral Pneumonia/Viral Pneumonia (103).png,103,Viral Pneumonia
2588,Data/Viral Pneumonia/Viral Pneumonia (104).png,104,Viral Pneumonia
2589,Data/Viral Pneumonia/Viral Pneumonia (105).png,105,Viral Pneumonia
2590,Data/Viral Pneumonia/Viral Pneumonia (106).png,106,Viral Pneumonia
2591,Data/Viral Pneumonia/Viral Pneumonia (107).png,107,Viral Pneumonia
2592,Data/Viral Pneumonia/Viral Pneumonia (108).png,108,Viral Pneumonia
2593,Data/Viral Pneumonia/Viral Pneumonia (109).png,109,Viral Pneumonia
2594,Data/Viral Pneumonia/Viral Pneumonia (110).png,110,Viral Pneumonia
2595,Data/Viral Pneumonia/Viral Pneumonia (111).png,111,Viral Pneumonia
2596,Data/Viral Pneumonia/Viral Pneumonia (112).png,112,Viral Pneumonia
2597,Data/Viral Pneumonia/Viral Pneumonia (113).png,113,Viral Pneumonia
2598,Data/Viral Pneumonia/Viral Pneumonia (114).png,114,Viral Pneumonia
2599,Data/Viral Pneumonia/Viral Pneumonia (115).png,115,Viral Pneumonia
2600,Data/Viral Pneumonia/Viral Pneumonia (116).png,116,Viral Pneumonia
2601,Data/Viral Pneumonia/Viral Pneumonia (117).png,117,Viral Pneumonia
2602,Data/Viral Pneumonia/Viral Pneumonia (118).png,118,Viral Pneumonia
2603,Data/Viral Pneumonia/Viral Pneumonia (119).png,119,Viral Pneumonia
2604,Data/Viral Pneumonia/Viral Pneumonia (120).png,120,Viral Pneumonia
2605,Data/Viral Pneumonia/Viral Pneumonia (121).png,121,Viral Pneumonia
2606,Data/Viral Pneumonia/Viral Pneumonia (122).png,122,Viral Pneumonia
2607,Data/Viral Pneumonia/Viral Pneumonia (123).png,123,Viral Pneumonia
2608,Data/Viral Pneumonia/Viral Pneumonia (124).png,124,Viral Pneumonia
2609,Data/Viral Pneumonia/Viral Pneumonia (125).png,125,Viral Pneumonia
2610,Data/Viral Pneumonia/Viral Pneumonia (126).png,126,Viral Pneumonia
2611,Data/Viral Pneumonia/Viral Pneumonia (127).png,127,Viral Pneumonia
2612,Data/Viral Pneumonia/Viral Pneumonia (128).png,128,Viral Pneumonia
2613,Data/Viral Pneumonia/Viral Pneumonia (129).png,129,Viral Pneumonia
2614,Data/Viral Pneumonia/Viral Pneumonia (130).png,130,Viral Pneumonia
2615,Data/Viral Pneumonia/Viral Pneumonia (131).png,131,Viral Pneumonia
2616,Data/Viral Pneumonia/Viral Pneumonia (132).png,132,Viral Pneumonia
2617,Data/Viral Pneumonia/Viral Pneumonia (133).png,133,Viral Pneumonia
2618,Data/Viral Pneumonia/Viral Pneumonia (134).png,134,Viral Pneumonia
2619,Data/Viral Pneumonia/Viral Pneumonia (135).png,135,Viral Pneumonia
2620,Data/Viral Pneumonia/Viral Pneumonia (136).png,136,Viral Pneumonia
2621,Data/Viral Pneumonia/Viral Pneumonia (137).png,137,Viral Pneumonia
2622,Data/Viral Pneumonia/Viral Pneumonia (138).png,138,Viral Pneumonia
2623,Data/Viral Pneumonia/Viral Pneumonia (139).png,139,Viral Pneumonia
2624,Data/Viral Pneumonia/Viral Pneumonia (140).png,140,Viral Pneumonia
2625,Data/Viral Pneumonia/Viral Pneumonia (141).png,141,Viral Pneumonia
2626,Data/Viral Pneumonia/Viral Pneumonia (142).png,142,Viral Pneumonia
2627,Data/Viral Pneumonia/Viral Pneumonia (143).png,143,Viral Pneumonia
2628,Data/Viral Pneumonia/Viral Pneumonia (144).png,144,Viral Pneumonia
2629,Data/Viral Pneumonia/Viral Pneumonia (145).png,145,Viral Pneumonia
2630,Data/Viral Pneumonia/Viral Pneumonia (146).png,146,Viral Pneumonia
2631,Data/Viral Pneumonia/Viral Pneumonia (147).png,147,Viral Pneumonia
2632,Data/Viral Pneumonia/Viral Pneumonia (148).png,148,Viral Pneumonia
2633,Data/Viral Pneumonia/Viral Pneumonia (149).png,149,Viral Pneumonia
2634,Data/Viral Pneumonia/Viral Pneumonia (150).png,150,Viral Pneumonia
2635,Data/Viral Pneumonia/Viral Pneumonia (151).png,151,Viral Pneumonia
2636,Data/Viral Pneumonia/Viral Pneumonia (152).png,152,Viral Pneumonia
2637,Data/Viral Pneumonia/Viral Pneumonia (153).png,153,Viral Pneumonia
2638,Data/Viral Pneumonia/Viral Pneumonia (154).png,154,Viral Pneumonia
2639,Data/Viral Pneumonia/Viral Pneumonia (155).png,155,Viral Pneumonia
2640,Data/Viral Pneumonia/Viral Pneumonia (156).png,156,Viral Pneumonia
2641,Data/Viral Pneumonia/Viral Pneumonia (157).png,157,Viral Pneumonia
2642,Data/Viral Pneumonia/Viral Pneumonia (158).png,158,Viral Pneumonia
2643,Data/Viral Pneumonia/Viral Pneumonia (159).png,159,Viral Pneumonia
2644,Data/Viral Pneumonia/Viral Pneumonia (160).png,160,Viral Pneumonia
2645,Data/Viral Pneumonia/Viral Pneumonia (161).png,161,Viral Pneumonia
2646,Data/Viral Pneumonia/Viral Pneumonia (162).png,162,Viral Pneumonia
2647,Data/Viral Pneumonia/Viral Pneumonia (163).png,163,Viral Pneumonia
2648,Data/Viral Pneumonia/Viral Pneumonia (164).png,164,Viral Pneumonia
2649,Data/Viral Pneumonia/Viral Pneumonia (165).png,165,Viral Pneumonia
2650,Data/Viral Pneumonia/Viral Pneumonia (166).png,166,Viral Pneumonia
2651,Data/Viral Pneumonia/Viral Pneumonia (167).png,167,Viral Pneumonia
2652,Data/Viral Pneumonia/Viral Pneumonia (168).png,168,Viral Pneumonia
